,datetime,username,channel,message
67,2022-05-12T10:08:47.625390,suitedupjohnny,#iitztimmy,Apex Audio OMEGALULiguess
68,2022-05-12T10:08:52.385287,fourthhokage20,#iitztimmy,I thought he had somethin goin
69,2022-05-12T10:08:58.502818,po_sarxoze,#iitztimmy,@uvqai You can go watch W videos closing this
70,2022-05-12T10:09:02.588003,cheeky0ne,#iitztimmy,LOL
71,2022-05-12T10:09:06.978775,calleboi365,#iitztimmy,pcrowWICKED pcrowWICKED pcrowWICKED
72,2022-05-12T10:09:07.202976,initialeel,#iitztimmy,UwU
73,2022-05-12T10:09:08.678796,streamelements,#iitztimmy,did someone say uwuᵘʷᵘ oh frick ᵘʷᵘ ᵘʷᵘᵘʷᵘ ᵘʷᵘ ᵘʷᵘ ᵘʷᵘ ᵘʷᵘ ᵘʷᵘ frick sorry guysᵘʷᵘ ᵘʷᵘ ᵘʷᵘ ᵘʷᵘᵘʷᵘ ᵘʷᵘ sorry im dropping ᵘʷᵘ my uwus all over the ᵘʷᵘ place ᵘʷᵘ ᵘʷᵘ ᵘʷᵘ sorry
74,2022-05-12T10:09:08.836316,bobbyflyhey,#iitztimmy,UH OH
75,2022-05-12T10:09:08.993867,joespeed42,#iitztimmy,!uptime
76,2022-05-12T10:09:09.278675,uvqai,#iitztimmy,@tillyos why are you so hot ?
77,2022-05-12T10:09:15.352151,streamelements,#iitztimmy,"joespeed42, Timmy has been streaming for  12 hours 16 mins !"
78,2022-05-12T10:09:18.066192,dozasan,#iitztimmy,Anyone in plat preferably West coast wanna run some games?
79,2022-05-12T10:09:18.632024,tillyos,#iitztimmy,HUH
80,2022-05-12T10:09:19.110892,streamelements,#iitztimmy,"SUBATHON! ONE YEAR CAP! iitzPog Start date: 4/19/22. 1 sub adds +30 seconds, 500 bits adds +30 seconds, $5 adds +30 seconds iitzGifts !subgoals for subathon goal list iitzThumbsUp"
81,2022-05-12T10:09:20.419330,lannarr,#iitztimmy,HUH
82,2022-05-12T10:09:20.596581,lumen8_,#iitztimmy,!subcount
83,2022-05-12T10:09:23.947926,streamelements,#iitztimmy,!subs
84,2022-05-12T10:09:24.176100,tillyos,#iitztimmy,!lfg @dozasan
85,2022-05-12T10:09:24.392970,streamelements,#iitztimmy,"dozasan, Looking for people or a group to play with? Join the discord here -> https://discord.gg/iitztimmy and go to the #looking-for-game channel! Also check out my twitter community for gamers as well! -> https://bit.ly/381v7bc iitzThumbsUp"
86,2022-05-12T10:09:24.576405,lumen8_,#iitztimmy,!subs
87,2022-05-12T10:09:27.489106,streamelements,#iitztimmy,!subcount
88,2022-05-12T10:09:29.762558,uvqai,#iitztimmy,sorry
89,2022-05-12T10:09:34.327513,calaphire,#iitztimmy,Weirdge down bad today huh?
90,2022-05-12T10:09:35.417997,dozasan,#iitztimmy,!lff
91,2022-05-12T10:09:35.647110,dozasan,#iitztimmy,!lfg
92,2022-05-12T10:09:41.388722,streamelements,#iitztimmy,"dozasan, Looking for people or a group to play with? Join the discord here -> https://discord.gg/iitztimmy and go to the #looking-for-game channel! Also check out my twitter community for gamers as well! -> https://bit.ly/381v7bc iitzThumbsUp"
93,2022-05-12T10:09:45.483008,bobbyflyhey,#iitztimmy,TY
94,2022-05-12T10:09:47.010022,myaimsucks,#iitztimmy,HUH a COCKA
95,2022-05-12T10:09:47.799271,uncleabe69,#iitztimmy,FUSE COCK
96,2022-05-12T10:09:49.110363,deadmarth,#iitztimmy,my memes about to go hard
97,2022-05-12T10:09:49.461810,streamelements,#iitztimmy,Absolutely NO metagaming. Please don't share information about other players and their activities (where/what they're doing) that is obtained through any other source than this stream! You will be timed out accordingly.
98,2022-05-12T10:09:49.619387,daydanhoorah,#iitztimmy,timmy!
99,2022-05-12T10:09:50.866969,rroguekiller,#iitztimmy,w
100,2022-05-12T10:09:56.280137,barndoon_,#iitztimmy,"""10 mins of hal holding his KO shield"" LUL"
101,2022-05-12T10:09:58.199701,reverse441,#iitztimmy,they needa sign me
102,2022-05-12T10:10:00.180677,calleboi365,#iitztimmy,pcrowLewd pcrowLewd
103,2022-05-12T10:10:00.392524,wongh4x0r,#iitztimmy,!timer
104,2022-05-12T10:10:02.552042,streamelements,#iitztimmy,UP THE TIMMER iitzAAAA UP THE TIMMER iitzAAAA UP THE TIMMER iitzAAAA UP THE TIMMER iitzAAAA UP THE TIMMER iitzAAAA
105,2022-05-12T10:10:03.562920,ynooooooooo,#iitztimmy,!timer
106,2022-05-12T10:10:05.874329,hifoens,#iitztimmy,hey guys whats your favorite music pack in apex
107,2022-05-12T10:10:06.107794,fourthhokage20,#iitztimmy,Jesus
108,2022-05-12T10:10:11.763320,initialeel,#iitztimmy,OwO
109,2022-05-12T10:10:12.786841,coookiee_kun,#iitztimmy,@Hifoens the mad maggie
110,2022-05-12T10:10:13.348345,ynooooooooo,#iitztimmy,0-0
111,2022-05-12T10:10:13.505922,bobbyflyhey,#iitztimmy,WTF KEKW
112,2022-05-12T10:10:16.732250,fourthhokage20,#iitztimmy,@hifoens Horizon
113,2022-05-12T10:10:18.177899,bobbyflyhey,#iitztimmy,WTF IS THIS LMAOOOOOO
114,2022-05-12T10:10:19.334270,calaphire,#iitztimmy,Suske
115,2022-05-12T10:10:20.082038,miik_dud,#iitztimmy,OMEGALUL wtf
116,2022-05-12T10:10:20.555240,noobzilluh,#iitztimmy,LUL LUL
117,2022-05-12T10:10:25.288984,ynooooooooo,#iitztimmy,KEKW
118,2022-05-12T10:10:26.338021,deadmarth,#iitztimmy,NARUTOOOOOOOOOO
119,2022-05-12T10:10:26.551077,scarmaster19,#iitztimmy,!timer
120,2022-05-12T10:10:27.053160,streamelements,#iitztimmy,UP THE TIMMER iitzAAAA UP THE TIMMER iitzAAAA UP THE TIMMER iitzAAAA UP THE TIMMER iitzAAAA UP THE TIMMER iitzAAAA
121,2022-05-12T10:10:27.210769,kkemo23,#iitztimmy,Pepepains  Pepepains  Pepepains  Pepepains
122,2022-05-12T10:10:28.685288,kuurabear,#iitztimmy,KEKW
123,2022-05-12T10:10:28.884142,bobbyflyhey,#iitztimmy,NARUTOOOOOOOOOOOO
124,2022-05-12T10:10:29.041563,lannarr,#iitztimmy,AAAA AAAA
125,2022-05-12T10:10:29.277327,calleboi365,#iitztimmy,pcrowStab pcrowStab pcrowStab
126,2022-05-12T10:10:33.292444,po_sarxoze,#iitztimmy,AYAYA
127,2022-05-12T10:10:33.880512,xmacky09,#iitztimmy,LUL LUL LUL
128,2022-05-12T10:10:36.485330,dsp774,#iitztimmy,OtUrAn
129,2022-05-12T10:10:37.999356,bobbyflyhey,#iitztimmy,OMFG THAT IS TITAN FIGHT NOW
130,2022-05-12T10:10:40.634187,yeh122590,#iitztimmy,LUL LUL
131,2022-05-12T10:10:42.473827,hifoens,#iitztimmy,KEKW
132,2022-05-12T10:10:42.631463,lannarr,#iitztimmy,AAAA
133,2022-05-12T10:10:43.880222,mrkhader,#iitztimmy,HAHAHAHAHA
134,2022-05-12T10:10:46.106599,spaghettle,#iitztimmy,AAAA
135,2022-05-12T10:10:46.428882,vibin1nthevoid,#iitztimmy,iitzAAAA iitzAAAA iitzAAAA iitzAAAA
136,2022-05-12T10:10:46.586359,initialeel,#iitztimmy,AAAA
137,2022-05-12T10:10:48.701833,coookiee_kun,#iitztimmy,EVANGELION BatChest
138,2022-05-12T10:10:53.065899,streamelements,#iitztimmy,"NEW YOUTUBE CHANNELS HAVE ARRIVED! iitzAAAA Subscribe to the second channel → https://bit.ly/iitztimmytwo (Valorant, variety, IRL) / Shorts channel → https://bit.ly/iitztimmyshorts"
139,2022-05-12T10:10:53.639584,cgtiwnl,#iitztimmy,wtf
140,2022-05-12T10:10:53.797066,bobbyflyhey,#iitztimmy,HUHH WHAT?????????????
141,2022-05-12T10:10:53.797142,coookiee_kun,#iitztimmy,AAAA
142,2022-05-12T10:10:53.954571,miik_dud,#iitztimmy,HUH
143,2022-05-12T10:10:54.145162,nadsfan,#iitztimmy,WTFF
144,2022-05-12T10:10:54.302633,lannarr,#iitztimmy,Weirdge
145,2022-05-12T10:10:54.622189,willybehardagain,#iitztimmy,"why play clips of fellow apex legends getting wrecked ,like you don't have the same issues. wtf man. so toxic Timmy is."
146,2022-05-12T10:10:54.779681,vanvan20ramos,#iitztimmy,WTF
147,2022-05-12T10:10:55.076496,vibin1nthevoid,#iitztimmy,HUH
148,2022-05-12T10:10:55.596241,ynooooooooo,#iitztimmy,WOAH
149,2022-05-12T10:10:55.753758,zxcsx147,#iitztimmy,?
150,2022-05-12T10:10:55.911273,rimuru_69,#iitztimmy,HUH
151,2022-05-12T10:10:56.071400,po_sarxoze,#iitztimmy,wtf
152,2022-05-12T10:10:56.791643,unvvalid,#iitztimmy,KEKW
153,2022-05-12T10:10:57.516147,mrkhader,#iitztimmy,HUH
154,2022-05-12T10:10:57.673676,endlesswubbz6,#iitztimmy,HUH
155,2022-05-12T10:10:57.912703,aln_navi,#iitztimmy,LUL
156,2022-05-12T10:10:58.081365,lesserwain,#iitztimmy,HUH
157,2022-05-12T10:10:58.255674,david_901013,#iitztimmy,KappaPride KappaPride KappaPride
158,2022-05-12T10:10:58.594283,fourthhokage20,#iitztimmy,AAAAAAAAAAAAAAAAA
159,2022-05-12T10:10:58.751826,vanvan20ramos,#iitztimmy,HUH
160,2022-05-12T10:10:58.909322,stevenlittlebear,#iitztimmy,AYOOOOOO
161,2022-05-12T10:10:59.066877,noobzilluh,#iitztimmy,LUL
162,2022-05-12T10:11:00.825409,initialeel,#iitztimmy,gachiHYPER
163,2022-05-12T10:11:01.255833,deadmarth,#iitztimmy,HAHAHA
164,2022-05-12T10:11:01.413331,miik_dud,#iitztimmy,Gayge
165,2022-05-12T10:11:01.413428,poisonplant,#iitztimmy,HUH
166,2022-05-12T10:11:01.570969,fourthhokage20,#iitztimmy,HUH
167,2022-05-12T10:11:01.728403,coookiee_kun,#iitztimmy,Gayge
168,2022-05-12T10:11:02.085891,kkemo23,#iitztimmy,Kissahomie  Kissahomie  Kissahomie
169,2022-05-12T10:11:03.002733,vanvan20ramos,#iitztimmy,WOAHH
170,2022-05-12T10:11:04.322200,bobbyflyhey,#iitztimmy,AYOOOOOOOO MY CHILD ANIME HELL NAHH
171,2022-05-12T10:11:04.557464,juicemane,#iitztimmy,ummm
172,2022-05-12T10:11:04.876404,vanvan20ramos,#iitztimmy,WHAT
173,2022-05-12T10:11:05.427847,noobzilluh,#iitztimmy,iitzGayge iitzGayge
174,2022-05-12T10:11:05.668919,titays0,#iitztimmy,!mediashare
175,2022-05-12T10:11:05.826434,rroguekiller,#iitztimmy,I wish that was me
176,2022-05-12T10:11:05.984034,barndoon_,#iitztimmy,gachiHYPER
177,2022-05-12T10:11:07.351705,streamelements,#iitztimmy,"titays0, request a video here https://streamelements.com/iitztimmy/tip - Videos that contain NSFW and content that goes against TOS will be skipped on stream. DMCA music is allowed as it'll be removed from VOD. Your own videos are also not allowed. Mediashare is still considered as a donation and donations will not be refunded. iitzThumbsUp"
178,2022-05-12T10:11:08.537654,deadmarth,#iitztimmy,!mediashare
179,2022-05-12T10:11:09.009346,tillyos,#iitztimmy,Kissahomie
180,2022-05-12T10:11:12.184589,fourthhokage20,#iitztimmy,HUH HUH
181,2022-05-12T10:11:13.037042,rroguekiller,#iitztimmy,!vanish
182,2022-05-12T10:11:13.292497,sadikfarhann,#iitztimmy,!mediashare
183,2022-05-12T10:11:13.742222,streamelements,#iitztimmy,"sadikfarhann, request a video here https://streamelements.com/iitztimmy/tip - Videos that contain NSFW and content that goes against TOS will be skipped on stream. DMCA music is allowed as it'll be removed from VOD. Your own videos are also not allowed. Mediashare is still considered as a donation and donations will not be refunded. iitzThumbsUp"
184,2022-05-12T10:11:16.750223,unvvalid,#iitztimmy,iitzAAAA iitzAAAA iitzAAAA iitzAAAA SASUKEE
185,2022-05-12T10:11:20.048870,thenine0728,#iitztimmy,WTFFF
186,2022-05-12T10:11:21.395755,wongh4x0r,#iitztimmy,@willybehardagain bruh don't be weird Weirdge
187,2022-05-12T10:11:23.983795,yaaboinoahh,#iitztimmy,wtf did I just watch
188,2022-05-12T10:11:33.343194,pegasostrich,#iitztimmy,and this is wher the stream dies?
189,2022-05-12T10:11:33.822495,frawstyfeet,#iitztimmy,!vanish
190,2022-05-12T10:11:33.982636,willybehardagain,#iitztimmy,your trash
191,2022-05-12T10:11:38.267571,tillyos,#iitztimmy,TIMER monkerS
192,2022-05-12T10:11:40.923808,calaphire,#iitztimmy,willybehardagain WAAAAAH BabyRage
193,2022-05-12T10:11:41.847194,pegasostrich,#iitztimmy,Here lies the remains of timmy's subathon
194,2022-05-12T10:11:42.061889,chico2600,#iitztimmy,!mouse
195,2022-05-12T10:11:46.255293,streamelements,#iitztimmy,chico2600 - Logitech G Pro X Superlight iitzNoted
196,2022-05-12T10:11:47.075528,rroguekiller,#iitztimmy,@willybehardagain no u
197,2022-05-12T10:11:47.669932,tillyos,#iitztimmy,@willybehardagain dont be rude WeirdDude
198,2022-05-12T10:11:48.400608,theglizzy_lou,#iitztimmy,yo
199,2022-05-12T10:11:49.404379,silentbutsure,#iitztimmy,thats exactly what happened in the anime what are y'all talking about
200,2022-05-12T10:11:51.866363,azrealthief,#iitztimmy,!vanish
201,2022-05-12T10:11:52.185995,giraffenec,#iitztimmy,10 min
202,2022-05-12T10:11:53.096542,barndoon_,#iitztimmy,altho i was not here like 99% of the time still sed strim ending FeelsStrongMan
203,2022-05-12T10:11:53.256595,itzthatonedude,#iitztimmy,I WAS HERE
204,2022-05-12T10:11:53.414116,30hrsss,#iitztimmy,10min?
205,2022-05-12T10:11:58.946781,lannarr,#iitztimmy,PANIC oilers PANIC
206,2022-05-12T10:12:02.826174,icaalilaci,#iitztimmy,where r u
207,2022-05-12T10:12:05.174278,initialeel,#iitztimmy,Oilers modCheck
208,2022-05-12T10:12:05.518649,aqlan_bj_,#iitztimmy,!uptime
209,2022-05-12T10:12:07.245009,streamelements,#iitztimmy,"aqlan_bj_, Timmy has been streaming for  12 hours 19 mins !"
210,2022-05-12T10:12:07.440744,rosebud23,#iitztimmy,!timer
211,2022-05-12T10:12:10.979310,streamelements,#iitztimmy,UP THE TIMMER iitzAAAA UP THE TIMMER iitzAAAA UP THE TIMMER iitzAAAA UP THE TIMMER iitzAAAA UP THE TIMMER iitzAAAA
212,2022-05-12T10:12:12.396668,yaaboinoahh,#iitztimmy,11 mins
213,2022-05-12T10:12:12.598650,remoon_rem,#iitztimmy,!timer
214,2022-05-12T10:12:12.756242,streamelements,#iitztimmy,UP THE TIMMER iitzAAAA UP THE TIMMER iitzAAAA UP THE TIMMER iitzAAAA UP THE TIMMER iitzAAAA UP THE TIMMER iitzAAAA
215,2022-05-12T10:12:18.975477,supermonkey3654,#iitztimmy,ok. what are oilers lmao
216,2022-05-12T10:12:20.416294,streamelements,#iitztimmy,"IF YOU WANT AIMBOT forsenCD , this is it! Check out KovaaK 2.0 to train YOUR aim like me! iitzHype http://bit.ly/TimmyKovaaKs"
217,2022-05-12T10:12:20.770875,probably_zaina,#iitztimmy,imagine it ends now
218,2022-05-12T10:12:25.339065,akhil0607,#iitztimmy,RIPBOZO
219,2022-05-12T10:12:27.937998,lannarr,#iitztimmy,RIPBOZO
220,2022-05-12T10:12:28.549128,raikouu77,#iitztimmy,iitzHype
221,2022-05-12T10:12:30.197190,tillyos,#iitztimmy,bruh that guy self promoed in his logs BRUHDANCEBUTFAST
222,2022-05-12T10:12:30.941421,rboozyrailey,#iitztimmy,any oilers? modCheck
223,2022-05-12T10:12:33.277013,hifoens,#iitztimmy,Wankge
224,2022-05-12T10:12:34.051508,yaaboinoahh,#iitztimmy,RIPBOZO
225,2022-05-12T10:12:35.112957,rroguekiller,#iitztimmy,monkaS
226,2022-05-12T10:12:35.738733,rosebud23,#iitztimmy,rob monkaS
227,2022-05-12T10:12:40.250019,akhil0607,#iitztimmy,bruhSlide
228,2022-05-12T10:12:40.419356,remoon_rem,#iitztimmy,!time
229,2022-05-12T10:12:41.635348,streamelements,#iitztimmy,"ReMoon_REM, it is 03:12 PST for Timmy!"
230,2022-05-12T10:12:42.400632,lannarr,#iitztimmy,PotFriend
231,2022-05-12T10:12:45.844467,lokizz,#iitztimmy,monkaW 👉 :clock
232,2022-05-12T10:12:48.974539,roidolloyd,#iitztimmy,Wtf is going on?
233,2022-05-12T10:12:50.164201,apithyy,#iitztimmy,oi what u doing timmy
234,2022-05-12T10:12:50.367108,calaphire,#iitztimmy,modCheck
235,2022-05-12T10:12:50.788472,hifoens,#iitztimmy,forsenCD
236,2022-05-12T10:12:51.109261,apithyy,#iitztimmy,go to sleep
237,2022-05-12T10:12:52.267941,tillyos,#iitztimmy,4Shrug
238,2022-05-12T10:12:53.062634,unvvalid,#iitztimmy,It's been 10 min for last 3 days now iitzUhhh iitzUhhh
239,2022-05-12T10:12:54.624054,coookiee_kun,#iitztimmy,GN chat Kissahomie peepoSleep
240,2022-05-12T10:12:59.489095,onthewaterr,#iitztimmy,check up yer butt
241,2022-05-12T10:12:59.646653,barndoon_,#iitztimmy,i took it Kappa
242,2022-05-12T10:12:59.804166,thatoneflamingopotato,#iitztimmy,blind strimmer
243,2022-05-12T10:13:00.600453,lannarr,#iitztimmy,HUH
244,2022-05-12T10:13:02.697853,yaaboinoahh,#iitztimmy,bedge
245,2022-05-12T10:13:02.855353,shiki_o7,#iitztimmy,elisLook
246,2022-05-12T10:13:06.442475,kubbykuppy,#iitztimmy,seejj
247,2022-05-12T10:13:06.649179,apithyy,#iitztimmy,!timer
248,2022-05-12T10:13:08.404814,streamelements,#iitztimmy,UP THE TIMMER iitzAAAA UP THE TIMMER iitzAAAA UP THE TIMMER iitzAAAA UP THE TIMMER iitzAAAA UP THE TIMMER iitzAAAA
249,2022-05-12T10:13:09.899851,dmajor_za,#iitztimmy,@coookiee_kun HUH
250,2022-05-12T10:13:13.243994,lilsenpaiitv,#iitztimmy,what time is it where you are rn timy
251,2022-05-12T10:13:13.719487,rosebud23,#iitztimmy,GroupWankge gn timmy
252,2022-05-12T10:13:14.211896,hifoens,#iitztimmy,!time
253,2022-05-12T10:13:14.511098,streamelements,#iitztimmy,"Hifoens, it is 03:13 PST for Timmy!"
254,2022-05-12T10:13:19.482591,kubbykuppy,#iitztimmy,or glassesjj
255,2022-05-12T10:13:25.424084,dsp774,#iitztimmy,o7 Sadge
256,2022-05-12T10:13:26.989722,lannarr,#iitztimmy,@coookiee_kun gn homie  Kissahomie
257,2022-05-12T10:13:29.293723,kubbykuppy,#iitztimmy,HOLY FLASHBANG
258,2022-05-12T10:13:30.070326,kubbykuppy,#iitztimmy,MY EYES
259,2022-05-12T10:13:30.890754,jemssins,#iitztimmy,timmy already wakke up
260,2022-05-12T10:13:31.118193,rozeadhd,#iitztimmy,!mediashare
261,2022-05-12T10:13:33.155327,streamelements,#iitztimmy,"RozeADHD, request a video here https://streamelements.com/iitztimmy/tip - Videos that contain NSFW and content that goes against TOS will be skipped on stream. DMCA music is allowed as it'll be removed from VOD. Your own videos are also not allowed. Mediashare is still considered as a donation and donations will not be refunded. iitzThumbsUp"
262,2022-05-12T10:13:35.832503,calleboi365,#iitztimmy,pcrowBounce pcrowBounce pcrowBounce pcrowBounce pcrowBounce
263,2022-05-12T10:13:36.045280,jemssins,#iitztimmy,letsgo play apex legends
264,2022-05-12T10:13:36.875595,streamelements,#iitztimmy,"JemsSINS if you want to watch apex content, check out my NEW video here -> https://youtu.be/MEIZfg244Ys iitzPLAYAPEX !"
265,2022-05-12T10:13:38.271859,roidolloyd,#iitztimmy,I was here!
266,2022-05-12T10:13:41.548088,hifoens,#iitztimmy,duckPls
267,2022-05-12T10:13:45.460484,apithyy,#iitztimmy,NEARLY AT 50K
268,2022-05-12T10:13:47.240879,gingeraderl,#iitztimmy,N word
269,2022-05-12T10:13:47.904954,ozbilly,#iitztimmy,how long?
270,2022-05-12T10:13:48.268470,iitzyannick,#iitztimmy,"Good night Timothy, sweet dreams"
271,2022-05-12T10:13:49.955617,runscottyrun,#iitztimmy,@lilsenpaiitv !time will tell you
272,2022-05-12T10:13:50.152412,ynooooooooo,#iitztimmy,!timer
273,2022-05-12T10:13:53.951940,streamelements,#iitztimmy,UP THE TIMMER iitzAAAA UP THE TIMMER iitzAAAA UP THE TIMMER iitzAAAA UP THE TIMMER iitzAAAA UP THE TIMMER iitzAAAA
274,2022-05-12T10:13:55.928140,apithyy,#iitztimmy,someone actually hit up Elon Musk
275,2022-05-12T10:13:58.955152,onthewaterr,#iitztimmy,@gingeraderl HUH
276,2022-05-12T10:14:00.214493,yaaboinoahh,#iitztimmy,YUH
277,2022-05-12T10:14:02.786611,juicemane,#iitztimmy,heyyy
278,2022-05-12T10:14:02.944082,ozbilly,#iitztimmy,!time
279,2022-05-12T10:14:04.335585,streamelements,#iitztimmy,"ozbilly, it is 03:14 PST for Timmy!"
280,2022-05-12T10:14:04.912672,probably_zaina,#iitztimmy,@subs
281,2022-05-12T10:14:05.168656,the_social_exp,#iitztimmy,!mediashare
282,2022-05-12T10:14:06.016042,streamelements,#iitztimmy,"the_social_exp, request a video here https://streamelements.com/iitztimmy/tip - Videos that contain NSFW and content that goes against TOS will be skipped on stream. DMCA music is allowed as it'll be removed from VOD. Your own videos are also not allowed. Mediashare is still considered as a donation and donations will not be refunded. iitzThumbsUp"
283,2022-05-12T10:14:06.663580,little_spaceship,#iitztimmy,mods ban plz
